SDSS_NAME,SDSS_ID,RA,DEC,Z,MagAve,Sigma
122529.97+595227.6,6968-56443-0656,186.37485,59.874416,2.448,19.422087662337663,0.20297282078717008
130335.54+053746.9,4838-55686-0414,195.89811,5.6297118,2.335,19.326490275303644,0.322413175430655
122847.68+450405.3,6636-56367-0648,187.19869,45.068143,2.523,19.698335026946104,0.3258510817531579
123900.39+612710.0,0781-52373-0206,189.75161,61.452814,1.1115,18.019312433333333,0.0680498653023263
130335.65+130049.2,5419-55983-0838,195.89855,13.01367,0.82,20.3827807131783,0.22930328603374467
130336.88+425057.8,8387-57483-0668,195.90369,42.849413,1.4206337,19.97177100621119,0.251797881714276
124600.19-024332.2,0337-51997-0306,191.50081,-2.7256062,1.0888,19.332012216152034,0.35452921698733103
133630.00+631756.8,6822-56711-0124,204.12502,63.299194,1.081,20.235619536585368,0.23187471338762036
124916.31+144555.1,1770-53171-0167,192.31797,14.76532,1.3613,18.938238530054655,0.13493721617035143
124916.52+274252.0,6480-56340-0434,192.31887,27.714453,0.998,20.134526571428566,1.026044924153972
141953.60+575044.8,0789-52342-0262,214.97332,57.845768,2.0659,18.509482847619054,0.11883228020168642
123205.88+533848.9,6680-56420-0472,188.02454,53.646963,2.352,18.260132022988504,0.2809300157050328
143110.05+384430.9,1381-53089-0566,217.79189,38.741931,2.1116,18.938530767123293,0.2980010818068765
141219.21+525857.4,7339-56768-0305,213.08005,52.98262,1.165,20.333153384615386,0.3841089885705527
131101.21+352637.5,8871-57519-0356,197.75506,35.443758,2.16,19.498830749090917,0.26287563978043227
140849.45+203130.4,5896-56047-0450,212.20608,20.525137,2.044,20.139118141304355,0.3684999471963468
124235.82+144145.8,5408-56038-0214,190.64927,14.696072,1.987,19.877579604575157,0.26314585331412155
124236.95+291537.6,6478-56341-0134,190.65396,29.260451,2.322,20.371103472727267,0.30553797650790004
142346.83+321815.0,3864-55649-0424,215.94516,32.304191,2.277,19.954407917127067,0.37471471492591785
132538.79+422347.6,8389-57488-0758,201.41166,42.396568,1.3531955,20.52245892307692,0.26722320200544775
124237.47+190736.9,5855-56088-0346,190.65615,19.126925,1.835,19.10743728947367,0.25657889556115726
140851.67+515217.3,7028-56449-0405,212.21537,51.871545,0.846,18.40197553719009,0.2567011627036637
121534.52+095458.0,5396-55947-0568,183.89386,9.9161181,0.939,20.17208026635514,0.288554303359525
130342.16+502324.9,6755-56413-0779,195.92569,50.390341,1.448,20.19233415384614,0.33137644434830626
132540.58+101912.9,1800-53884-0405,201.41912,10.320266,1.7537,18.995243961876835,0.14997052177501663
140032.33+085445.8,5447-55958-0858,210.13473,8.912727,2.423,20.154018341666667,0.2633474787488401
141222.06+541020.0,7340-56837-0669,213.09194,54.172229,0.954,20.5889714,0.1915752633659735
122537.28+105210.1,1231-52725-0452,186.40532,10.869469,1.1421,19.03801249131513,0.17278530406715722
131104.19+311359.3,6487-56362-0858,197.76748,31.233142,2.207,20.42252511702128,0.32426772915189545
134959.18-015336.8,0914-52721-0381,207.4966,-1.8935832,1.7936,18.998633072261075,0.16292372340719502
123529.56+462039.3,6667-56412-0116,188.87318,46.344262,1.655,0,0
134017.45+563059.8,6805-56442-0414,205.07271,56.516693,2.241,19.01604310638298,0.24150219608367812
124241.99+534606.2,6680-56420-0152,190.67498,53.76842,1.015,19.49572089473684,0.9996989095891706
131438.41+420229.2,8388-57488-0728,198.66004,42.041456,1.2926776,0,0
133254.49+031029.5,4045-55622-0804,203.22707,3.1748892,2.237,19.61367363836477,0.23132181320511735
142738.83+413440.6,8502-57512-0394,216.9118,41.577952,0.8256511,20.447629111111112,0.40874795169009615
131808.80+484032.3,7409-56809-0633,199.53671,48.675646,2.309,20.371699098360658,0.2367254765814921
133640.10+644956.3,6825-56717-0248,204.16707,64.832378,1.234,19.92151096610169,0.4779761654840413
142741.32+482834.9,6747-56388-0074,216.92218,48.4764,1.151,20.206853792207795,0.2483849456183308
141617.38+264906.1,6012-56101-0444,214.07241,26.818378,2.299,18.033297941176464,0.026595892190733682
124246.69+632406.3,6970-56444-0552,190.69445,63.401808,1.175,19.464262202531646,0.12301769485954922
142743.12+123440.0,5463-56003-0266,216.92969,12.577801,2.407,18.884495202857128,0.16661555383711038
123217.41+030817.6,4753-55674-0262,188.07255,3.1382256,2.283,19.507112221957023,0.3637844401546181
134024.19+045131.5,0854-52373-0344,205.10082,4.8587542,1.1205,18.95610047382919,0.21038762211404935
142400.86+480007.2,6752-56366-0566,216.00363,48.002004,1.119,19.527329618421057,0.30514185887456285
133644.76+124418.7,1700-53502-0369,204.18654,12.738535,1.0083,18.632113974811084,0.3950381932907052
122219.21+485200.8,6671-56388-0814,185.5801,48.866957,2.326,18.503846587912086,0.08839196565716143
130739.37+604516.0,6967-56447-0226,196.91406,60.754521,2.41,19.916582910256405,0.26404534524066964
130355.10+492255.3,7410-57104-0692,195.97959,49.382036,1.2076782,20.4981847745098,0.23119377641343664
143126.76+334918.6,3860-55269-0232,217.86155,33.821841,1.194,19.33344889387756,0.24411343748611822
142010.28+604722.3,0606-52365-0110,215.04286,60.789572,1.345,19.87332082089552,0.2667053496217732
132201.35+495835.0,6754-56414-0084,200.50565,49.9764,0.976,17.726982149456504,0
130740.35+543916.6,8218-57519-0834,196.91813,54.654634,1.1139205,19.973230373493973,0.3281413582865179
135655.92+591953.9,8199-57428-0862,209.23302,59.331649,1.8155879,20.245720973684215,0.22302753029067163
130021.92+270418.8,5972-56334-0795,195.09134,27.071894,2.324,20.38422275,0.35913479896730754
131815.78+475325.9,7409-56809-0660,199.56577,47.890553,1.537,0,0
133305.38+470127.6,6748-56371-0390,203.27245,47.024329,1.031,18.845097808571428,0.1509877669014013
130022.57+490929.0,6665-56390-0832,195.09408,49.158128,2.473,18.800103875690606,0.16707897544092806
140051.29+100320.2,1807-54175-0534,210.21375,10.055627,1.0481,17.916073625000003,0.10305575161458203
131448.65+193842.1,2618-54506-0461,198.70274,19.64506,0.8991,18.83548636011079,0.12929907376373675
123545.00+382223.7,3970-55591-0364,188.93753,38.37327,1.216,19.475628968181812,0.2059603768095547
143139.47+084001.0,1812-53795-0473,217.91447,8.6669701,1.0556,19.266289015105738,0.09824873600893808
131824.03+420211.2,8388-57488-0938,199.60012,42.036467,0.969658,20.14806150847458,0.4046084581548445
152409.77+452317.5,1051-52468-0538,231.04066,45.388201,1.0929,19.03738343349754,0.15810944226831727
211113.57+004851.2,5141-55746-0382,317.80656,0.81425287,1.721,18.59172775,1.0083382357919701
164139.51+520130.5,8057-57190-0336,250.41465,52.025157,2.055568,20.56664904166667,0.16805847792099737
220014.89+175455.9,7572-56944-0325,330.06206,17.915553,1.2389013,19.983591236842113,0.2275145642173404
232317.37+215914.9,7606-56977-0819,350.8224,21.98748,1.0236881,19.85078170253165,0.293517697894104
223537.95+241913.6,6298-56208-0412,338.90813,24.32047,0.942,19.48380225680933,0.28852973778995
151952.01+161454.2,2781-54266-0400,229.96672,16.248408,1.9829,18.97104601041668,0.13257831076234314
155837.16+100201.6,4879-55706-0768,239.65483,10.0338,2.41,19.23696965625,0.2603414768251901
160333.92+070628.8,1729-53858-0478,240.89135,7.1080006,1.1963,18.519237806179785,0.19068834171679563
170523.11+333515.6,0974-52427-0219,256.34629,33.587663,1.0825,19.172110388101963,0.17364901723507153
231732.69+201924.5,7610-56980-0060,349.38622,20.323494,0.9058582,20.38170151612904,0.11533070938565906
155838.80+455747.3,1169-52753-0526,239.66164,45.963138,1.2495,17.482789768867917,0
162416.36+163320.1,4073-55663-0044,246.0682,16.555584,0.83,19.954410735632194,0.3071419632783075
150838.10+234436.2,6019-56074-0122,227.15878,23.743402,2.247,19.787213088028157,0.3181736149540704
225650.61+125517.7,0741-52261-0042,344.21094,12.921588,1.5981,18.26729276056336,0.22038463551827367
221806.41+205144.4,7578-56956-0707,334.52674,20.862351,1.7672437,17.588470016574583,0.09827594390918193
160336.50+571951.2,6786-56448-0344,240.90205,57.330949,2.297,20.398739959183676,0.09556888684547576
215321.87+200548.5,7573-56946-0316,328.34116,20.096831,0.8869181,20.46628409677419,0.10640113362338965
231225.37+205052.6,7610-56980-0284,348.10574,20.847954,1.1213667,20.35893131372549,0.3804355153265469
223545.82+184021.9,7581-57195-0819,338.94094,18.672753,1.2899367,20.37588066666667,0.7368243225345215
235511.03+205908.5,7598-56956-0016,358.79598,20.985721,1.4599259,19.906652578947362,0.36517571531288673
160902.55+124346.8,2525-54569-0570,242.26064,12.729689,0.9395,18.496844405835542,0
222355.02+233623.0,7583-56958-0912,335.97926,23.606392,1.3900938,20.622583416666668,0.09457545850242711
145737.82+515313.2,8401-57482-0942,224.40762,51.887027,1.256327,20.348799020408165,0.4233878652490832
235804.57+044309.9,8741-57390-0878,359.51908,4.7194206,1.4212184,19.96199079999999,0.09628149178689092
225056.37+231918.2,7613-56988-0514,342.73491,23.321739,1.0508993,20.386099433734937,0.15322009243091445
151959.99+552425.2,6796-56453-0430,230.00003,55.407075,1.168,19.360438361538478,0.14715656223043103
161350.15+305050.5,1420-53146-0269,243.459,30.84735,1.2181,18.792083316883122,0.10622479525899121
233844.36+125021.4,6149-56194-0949,354.68485,12.839301,1.771,19.767625667938926,0.33994158962228255
235208.24+051546.0,8742-57364-0270,358.03435,5.2627962,1.4086837,20.049679803212854,0.4928718874980134
214539.49+073020.2,4092-55477-0728,326.41457,7.5056356,1.214,19.848581759493676,0.24730001294712328
152836.03+470657.1,6735-56397-0712,232.15016,47.115876,2.205,19.71374573239436,0.49219352130427774
150845.75+054032.0,4856-55712-0042,227.19063,5.6755867,2.13,0,0
152431.26+534944.6,6713-56402-0032,231.13021,53.829121,1.016,19.225117280898882,0.17173055438808355
221217.60+184727.0,7574-56945-0192,333.07334,18.79085,2.1930695,20.642917240000003,0.13831798519377367
223550.38+184104.5,7581-57195-0818,338.95994,18.684597,1.2079953,20.261039250000003,0.4230527940503194
143206.25+535237.1,6710-56416-0254,218.02601,53.877073,2.365,19.314078423076925,0.4963527193696785
221818.30+172448.3,5030-55830-0433,334.57626,17.41342,2.34,19.58336648878924,0.27151309032333376
170555.21+214801.8,1689-53177-0265,256.48007,21.80051,1.2489,0,0
154602.50+281125.2,3952-55330-0948,236.51041,28.190354,1.48,19.96631546031746,0.29189671274725243
151224.14+323727.8,1649-53149-0376,228.10063,32.624414,1.7952,18.992360070866134,0.1740741958564293
161854.64+054934.2,1731-53884-0053,244.7277,5.8261685,2.0406,19.190162977011493,0.3401877910603621
233331.56+115508.8,6157-56238-0876,353.38153,11.919137,2.292,20.063083743455483,0.32822579685530473
144437.71-013625.7,4023-55328-0502,221.15714,-1.6071603,2.251,20.186051854054053,0.2699075629793667
233333.23+290126.2,6514-56487-0608,353.38848,29.023951,2.293,19.90763943181818,0.5254172448846193
221822.07+172831.2,5030-55830-0434,334.59196,17.475348,1.545,0,0
211312.95-020346.8,4382-55742-0734,318.30398,-2.0629984,1.441,20.244454850000004,0.3253096229600018
151228.58+270600.1,2157-54242-0390,228.11911,27.100049,1.9854,18.904721906148886,0.11738051728361497
152008.25+252232.7,3960-55663-0345,230.03439,25.375755,0.843,20.126074222222215,0.3744137392922093
143210.44+500920.8,6724-56416-0190,218.04354,50.15578,1.827,19.675153346153845,0.3454679954261741
143511.06+041337.8,4780-55682-0194,218.7961,4.227168,2.343,19.50679162730627,0.2974459944722757
170606.15+222752.9,1689-53177-0386,256.52566,22.4647,1.7687,18.81607207235142,0.0814513847517719
162439.07+262743.6,5006-55706-0188,246.16282,26.462126,2.406,20.01532262719297,0.4591858864410813
163643.12+432017.3,0628-52083-0380,249.17969,43.338132,1.0114,18.950698407114633,0.16656626917815007
215344.97+252540.6,7640-57311-0572,328.4374,25.427968,2.22,0,0
143211.93+460810.4,6752-56366-0140,218.04974,46.136284,1.209,0,0
215346.14+052114.9,4091-55498-1000,328.44226,5.3541666,2.277,18.821128658354123,0.17727074368644233
231752.92+033148.6,4286-55499-0786,349.47052,3.5301836,1.675,19.402832458483772,0.23051542835313465
213138.07-002537.8,4194-55450-0266,322.90862,-0.427156,1.838,19.085343349397593,0.12525550743184743
221229.11+190456.5,7574-56945-0900,333.1213,19.082376,2.0392523,19.233098288184433,0.21064247761698154
215350.23+250556.0,7639-57297-0983,328.45932,25.098914,1.1401782,20.09697111428571,0.1895731628231929
153246.72+493635.3,6728-56426-0952,233.19474,49.609899,1.243,19.568478700598806,0.14790341681789915
235520.56+220752.2,7597-56973-0126,358.8357,22.131193,1.3637972,18.937935178571426,0.2348598208779377
150114.00+541308.0,6712-56421-0740,225.30844,54.218995,0.9,20.09491119718309,0.21353552407952694
220649.26+224204.9,7579-56954-0548,331.70526,22.701376,1.4830587,19.478757443877562,0.4952389011113365
152014.59+053640.1,4889-55709-0420,230.06079,5.6111529,2.495,19.408991313167263,0.25511795733077264
215351.82+031701.8,4090-55500-0310,328.46592,3.2838611,2.204,19.603398330935253,0.26004372374200707
151234.97+084358.1,1719-53876-0188,228.14574,8.7328151,0.8647,18.976875860158298,0.15497705341602597
233345.89+051858.7,4407-55884-0374,353.44123,5.3163121,1.219,20.460439717391296,0.2393042355585683
223103.48+202820.5,7582-56960-0101,337.76453,20.472388,2.2232594,20.58882145,0.1953230825484441
230230.82+214513.4,7612-56972-0785,345.62843,21.753733,1.7981733,19.799044007575763,0.3727246379537264
223605.24+165040.7,5032-56208-0452,339.02187,16.844641,2.301,18.929607392282932,0.3243347628194435
235817.17+184834.8,7596-56945-0280,359.57155,18.809672,1.931262,20.137287355555557,0.33328934802326293
145751.42+130042.9,5478-56014-0194,224.46427,13.011933,2.108,20.483896437499993,0.21543055839146305
221834.90-011453.5,4201-55443-0364,334.64541,-1.248202,1.903,19.318852995918363,0.3324100015453756
165535.91+175926.0,1567-53172-0260,253.89964,17.990575,0.8479,17.99272106038648,0.06324134828984906
235219.76-020300.5,7851-56932-0232,358.08235,-2.0501613,1.4103273,20.2405705284091,0.11446385558219246
143518.90+124316.6,1710-53504-0464,218.82875,12.721305,1.7469,18.053169217983648,0.02939189935413458
145148.58+501838.3,6726-56394-0592,222.95245,50.310667,2.504,20.28622340449438,0.33266118415311147
170639.17+222930.2,1689-53177-0423,256.66323,22.491725,1.9245,0,0
150118.01+163724.2,2779-54540-0285,225.32504,16.623405,1.0712,19.142550545960994,0.11567652700490627
230755.41+260329.0,7705-57332-0764,346.98091,26.05807,1.8599713,18.968570737254904,0.21309148649830748
211406.80+002555.1,5141-55746-0212,318.52835,0.43196758,2.047,20.467184384615386,0.3781785342242998
160406.43+224945.8,1851-53524-0043,241.0268,22.829404,1.416,19.27215952542373,0.3559067792164849
232355.28+254601.0,7701-57356-0466,350.98036,25.766954,0.9314227,18.08112008181818,0.1262768911132123
153255.11+271138.6,3958-55329-0342,233.22963,27.194079,0.954,18.12900422222223,0.2924062958152652
233353.55+050158.0,4407-55884-0368,353.47315,5.0327963,2.204,19.589660945945948,0.362169531448613
235526.03+214314.0,7595-56957-0515,358.85846,21.720558,1.3263735,19.627611740740736,0.3538058763300589
145756.25+574447.1,0610-52056-0241,224.48446,57.746364,2.1287,0,0
144838.42+600719.3,6982-56444-0430,222.16003,60.122119,1.132,0,0
230800.26+111715.6,6154-56237-0078,347.00111,11.287679,0.983,19.36428608547009,0.2800316800476346
162454.77+141804.7,2203-53915-0321,246.22825,14.301323,1.7667,18.669980642487026,0.29295623057710585
164242.13+483953.6,8054-57194-0480,250.67554,48.664906,0.9209903,0,0
160411.92+490930.2,6320-56453-0776,241.04971,49.158462,2.358,19.31679102366864,0.2269860610062932
143829.67+095555.0,5467-55973-0906,219.62364,9.931968,2.27,20.169289717391298,0.35378546336009276
150122.11+182502.6,2778-54539-0636,225.34217,18.417408,1.0516,19.241247235185202,0.20790381274923203
145454.53+510850.3,8401-57482-0804,223.72721,51.147327,1.2861807,20.263419,0.061900197960885375
233915.36+215246.8,7600-56984-0410,354.81401,21.87967,1.0523518,20.247187847058825,0.33435473755013867
150521.85+155700.2,5482-56017-0874,226.34107,15.950057,1.764,19.90057460377359,0.3514758480157983
154631.17+222214.0,3942-55338-0244,236.62989,22.370579,2.338,18.748876092748755,0.39290057798898553
153259.76+243925.2,3948-55331-0584,233.24901,24.657018,2.12,19.90855291408935,0.2645966080049647
143525.69+474136.7,6752-56366-0946,218.85705,47.693531,1.575,0,0
143223.60+054730.9,1827-53531-0064,218.09837,5.7919381,0.9899,19.256188356287435,0.21477890718393328
150124.66+011828.2,4015-55624-0140,225.35276,1.3078576,2.007,20.079291883495152,0.3215045569199913
152029.67+500718.5,6721-56398-0325,230.12364,50.121832,1.779,20.169216519607847,0.2780460358350467
160936.52+583715.2,8068-57185-0276,242.40218,58.620898,1.2611341,20.60875364,0.1272002279109366
231300.21+191114.3,7611-56946-0923,348.25088,19.18732,1.7455086,20.045267164285704,0.5711372239296251
155448.20+064958.2,1727-53859-0052,238.70085,6.8328575,1.732,19.686164785467145,0.2908847514635276
165553.03+373510.1,5198-55823-0868,253.971,37.586155,2.173,19.06790291853934,0.14683962837787248
155043.57+103907.9,5208-56008-0878,237.68158,10.652193,2.387,20.360083125984268,0.2842993061052594
235530.99+000908.5,7848-56959-0339,358.87913,0.15236601,1.2948124,20.770625286585364,0.20691288607421376
162502.64+441449.5,6035-56076-0872,246.26101,44.2471,2.361,19.89717069411764,0.43270255593816037
223620.76+025232.7,4323-55884-0917,339.08652,2.8757726,2.555,19.39404222468355,0.2480591346497167
151251.47+191213.1,3951-55681-0598,228.21447,19.203642,2.33,20.02115013942307,0.37283493702694454
144459.48+131104.9,5473-56033-0684,221.24786,13.184709,2.108,19.60550195043731,0.18937342429767237
154142.59+541906.2,0616-52374-0500,235.42752,54.318435,1.1856,18.4794574184397,0.09179783095817282
221854.91+242145.3,5950-56211-0879,334.72879,24.362602,2.374,19.891090651612917,0.36577417167514376
155920.36+591854.6,8068-57185-0506,239.8348,59.315211,1.9,19.46401945679012,0.3080054909915782
223626.00+054050.4,4411-56164-0434,339.10835,5.6806935,2.395,19.478235237903228,0.4021784999639912
230255.73+203209.7,7612-56972-0238,345.73221,20.536049,0.9225489,19.99153066137566,0.29677341461911216
152035.50+425903.8,5164-56067-0746,230.14792,42.984392,2.398,19.446399262032084,0.5195188894368707
221856.26+252824.8,5957-56210-0270,334.73443,25.473565,2.42,19.729026525773197,0.2637756661207774
234502.22+152355.6,6138-56598-0216,356.25928,15.398796,2.297,18.754263975232195,0.16504770318625595
153305.47+131200.3,2768-54265-0187,233.27283,13.200101,1.76,18.835912107329843,0
155921.62+073834.8,1728-53228-0239,239.8401,7.6430143,1.259,0,0
233927.23+114906.4,6149-56194-0051,354.86347,11.818459,1.938,19.13352174805196,0.42650459438431854
225740.24+244340.3,7658-57312-0276,344.41768,24.727887,1.6766342,20.782141222222222,0.2682900528576292
170728.71+283914.2,5000-55715-0694,256.86965,28.653958,2.205,20.26074302083332,0.3015643340319596
214653.65+001856.6,5146-55831-0385,326.72357,0.31575262,1.097,20.422096531250002,0.1914529276495546
232910.82+195602.1,7604-56947-0820,352.29511,19.93394,1.7697139,19.242655389610388,0.2565147116617834
231823.46+222801.6,7606-56977-0562,349.59776,22.467121,1.2425529,20.42499624489796,0.2425210089189416
160424.00+220707.6,3929-55335-0574,241.10002,22.11881,1.03,19.888133379084955,0.3163361097857111
150917.81+214628.2,2153-54212-0503,227.32425,21.774496,0.832,19.240495695522387,0.2346290817092283
234508.74+195027.6,7599-56955-0584,356.28645,19.841015,2.4080482,19.657663742857146,0.35430972424025153
155052.82+061832.4,4877-55707-0684,237.72009,6.309024,0.809,19.78733299999999,0.3149715167639884
220720.37-001350.1,1105-52937-0154,331.83489,-0.23060662,1.2265,0,0
153722.75-001412.9,4010-55350-0992,234.34481,-0.23693725,2.288,19.47777650000001,0.4440351867775122
151258.71+613827.1,0611-52055-0582,228.2447,61.640874,1.2215,0,0
151258.36+352533.2,4717-55742-0990,228.24317,35.42591,2.234,19.025349197132616,0.06324097545753818
220722.04+271022.7,7644-57327-0788,331.84187,27.172973,1.2402624,19.572825384615385,0.3308612468570185
220141.27+292145.1,5966-56101-0150,330.42196,29.36254,2.355,0,0
223633.05+194005.7,7581-57195-0867,339.13771,19.66825,1.2220752,19.946466520547943,0.5432020727769209
230819.87+261226.3,7705-57332-0801,347.08282,26.20733,2.0295987,19.31471709871244,0.22961062197468912
151638.45+345557.9,1353-53083-0001,229.16025,34.932765,1.2981,18.942928303571435,0.14132587468371294
232917.57-102058.8,0646-52523-0143,352.32322,-10.34971,1.7628,17.975016365030683,0.05280567083734523
214707.72+125003.5,0733-52207-0333,326.78219,12.834306,2.0647,19.976983184079593,0.29674046940157955
160428.49+205934.4,3930-55332-0960,241.11871,20.992916,0.959,20.149483836363625,0.3770736313787106
220142.90+253559.5,7644-57327-0473,330.42876,25.599875,1.03,0,0
220144.20+193352.7,7575-56947-0364,330.43417,19.564655,0.8070337,0,0
152510.26+273605.4,3851-55302-0002,231.29278,27.601501,0.874,20.348232427631586,0.24034262393652947
223636.06+241737.9,7653-57306-0694,339.15027,24.293888,1.2006273,19.348265371647503,0.26039761030575015
220148.00+234520.7,7580-56955-0689,330.45003,23.755771,1.4328114,0,0
234518.91+313810.3,6499-56571-0912,356.32883,31.636208,2.287,19.490345029787242,0.345307757190602
153729.44+193815.5,3938-55328-0906,234.37268,19.637665,2.345,19.58785396910111,0.4619006292507924
214713.76+233645.1,7639-57297-0340,326.80734,23.612549,2.1295977,20.341127333333333,0.5220955835958379
165627.79+333721.7,4992-55723-0628,254.11581,33.622706,2.478,19.875232530612262,0.2161756511639426
152514.50+480417.0,6728-56426-0300,231.31042,48.071433,0.885,20.487931509090913,0
161947.26+404139.8,1171-52753-0217,244.94694,40.694393,1.0811,18.914434441780823,0.08767114671383909
233943.52+174918.2,6132-56267-0774,354.93137,17.821753,2.221,20.512745051724142,0.19522766520592053
144513.42+372628.7,1382-53115-0638,221.30595,37.441316,0.8351,18.694154316,0.15892363361011652
150928.71+333632.7,4720-55691-0645,227.36966,33.609091,1.714,18.52460278231291,0.6046290722192861
232436.54+231251.6,7669-57329-0292,351.15229,23.214359,1.4594274,0,0
233947.12+222803.5,6116-56245-0866,354.94636,22.467632,2.009,18.38530171428571,0.1700546438177961
230829.30+230630.2,7614-57307-0120,347.12209,23.108415,1.2460545,20.146804644444448,0.23453633534921486
155106.52+533120.9,6709-56429-0426,237.77716,53.522586,1.558,19.63438634246575,0.23341717710685597
224139.59+144010.2,5044-56186-0788,340.41499,14.669513,2.251,19.891255566820277,0.29167985193954615
151307.93+174651.8,2780-54557-0410,228.28307,17.781076,1.1132,18.50277672651006,0.22453272211203867
144903.20+065512.5,1829-53494-0613,222.26334,6.9201597,1.7201,18.639580518367357,0.24486747423751137
145512.44+402736.5,8498-57105-0993,223.80184,40.460149,0.9292818,20.182375385185185,0.19333646738535729
222515.74+130903.6,5048-56218-0664,336.31561,13.151013,0.823,20.18060580821917,0.4290743340006977
172819.84+323359.4,4999-55721-0248,262.08269,32.566506,0.836,20.123322727272722,0.28170020770822746
152051.50+184717.1,3951-55681-0984,230.21462,18.788106,2.256,19.627891568965524,0.3301533240156017
164922.13+493912.7,8054-57194-0797,252.34222,49.653548,1.4191557,18.498612313364053,0.2376799245350734
170822.44+224457.3,1688-53462-0105,257.09351,22.74927,0.9411,19.385949812499998,0.6027024115103877
163745.76+485654.3,8056-57186-0181,249.4407,48.948432,1.0479491,20.42425524647888,0.3951476221123362
214728.06+242008.1,7639-57297-0320,326.86696,24.335598,1.0417988,0,0
222517.25+241224.5,7586-57186-0558,336.32189,24.206814,1.2474823,0,0
144906.41+015557.1,0537-52027-0117,222.27677,1.9325465,1.4828,19.626096862204715,0.27753407738720165
223649.64+314627.5,6509-56486-0923,339.20684,31.774305,2.319,19.748985919708034,0.29066531847528915
155944.56+262302.9,4724-55742-0498,239.93568,26.384144,0.807,20.04248403067484,0.3323122696520292
161015.09+223642.8,3929-55335-0868,242.56288,22.611907,2.287,19.700548659192826,0.36087544569472163
224649.59+113853.3,5050-56215-0780,341.70663,11.648156,2.375,19.87561750393702,0.2546702816540292
152524.28+033546.7,0592-52025-0479,231.3512,3.5963252,1.0594,19.577544960725056,0.2866521735884738
150551.70+273852.5,3872-55382-0652,226.46543,27.647945,0.825,19.87489459064327,0.38208523851555054
155112.65+201049.9,3936-55302-0254,237.80274,20.180526,0.868,20.45358419444445,0.43028418546134806
144204.05+042602.4,4779-55656-0278,220.5169,4.4340162,2.5,19.13636058588957,0.17427155893162039
221327.06+110650.9,5047-55833-0452,333.36276,11.114159,2.301,19.18855438938054,0.23969847857351567
154209.82+153011.6,3933-55335-0006,235.54094,15.503224,2.17,20.66584383333333,0.3057170812212683
214734.13+244113.7,7639-57297-0732,326.89223,24.68716,2.2022824,18.19083806214689,0
232445.07+184547.2,7604-56947-0386,351.18779,18.763112,1.360054,19.753563207006376,0.3928442624031852
153741.23+213250.2,3943-55336-0397,234.42182,21.547272,2.218,19.178502339805853,0.4507438441889757
144910.10+533220.7,6719-56390-0670,222.29209,53.539179,1.548,19.661331984375018,0.2611025266362562
220752.84+290304.3,5961-56460-0306,331.97019,29.051198,2.443,0,0
160449.29+591702.0,8068-57185-0607,241.2054,59.283893,1.1804236,20.45300803846154,0.5256566030410511
154212.80+590056.8,6799-56478-0050,235.55333,59.015874,1.334,19.552714830188677,0.27518002053945895
232445.84-105359.8,0646-52523-0288,351.19108,-10.899936,1.6332,18.70531642857143,0.15096970136680876
225211.87+051423.3,4412-55912-0056,343.04949,5.239816,2.264,19.02771828280545,0.48176879372842624
224654.13+242812.7,7657-57309-0309,341.72556,24.470221,1.6071752,20.09460503773585,0.6197470964655447
234541.92+195446.7,7599-56955-0663,356.42468,19.91299,2.1263838,0,0
172933.49+545138.7,0367-51997-0016,262.38952,54.860745,1.5863,19.90504818260871,0.23556494494546973
172942.91+330322.1,4999-55721-0212,262.42879,33.056157,2.384,19.436212724458183,0.07012893460903438
151318.37+105958.2,5485-56063-0966,228.32658,10.999502,2.409,19.266141323450142,0.3071429600940232
162005.41+122607.5,2530-53881-0226,245.02258,12.435417,0.9271,17.90480710997442,0.09976157713927541
152102.00-000903.1,0313-51673-0319,230.25837,-0.1508961,1.3148,18.841046894459097,0.41538752263844286
220215.56+114341.2,0734-52224-0106,330.56486,11.728124,1.1152,19.07465111235957,0.2202290777301331
173000.65+321318.7,5002-55710-0853,262.50273,32.221851,1.355,20.558786640000005,0.21526909623430757
223208.57+215904.3,6118-56189-0914,338.03571,21.984548,2.175,19.147846603773587,0.28813976319611084
152103.41+514211.3,6721-56398-0724,230.26429,51.703245,1.157,19.823420280991726,0.3157061251446795
211731.86-003614.5,4192-55469-0344,319.38276,-0.60403143,2.415,19.538245493333314,0.2015435323131595
221940.44+224147.7,7583-56958-0740,334.91851,22.696597,0.828162,20.304268726315787,0.30524498058042904
235554.57-004407.5,0685-52203-0320,358.97738,-0.73545448,1.405,19.32282621777778,0.4154949030808738
235554.62-020245.6,7850-56956-0483,358.97762,-2.0460143,1.8977678,19.64772530696203,0.2873032766036814
213452.46+004213.8,5144-55829-0303,323.7186,0.70384314,1.984,19.123969236641233,0.18901856016831256
154219.43+323512.0,5011-55739-0542,235.58099,32.586692,1.806,20.068262845303874,0.34117574607848294
220803.14+185810.4,5021-55863-0056,332.01312,18.969582,2.384,19.547933656441714,0.18746065785340327
222537.76+234756.1,7586-57186-0521,336.40735,23.798922,2.0877604,20.545429823529414,0.29584749111192404
230845.60-091449.4,0725-52258-0621,347.19001,-9.2470692,0.8889,18.547316409221903,0.1257619393584536
230334.21+105036.1,6154-56237-0324,345.89258,10.843384,1.47,20.248601375,0.42814066680416496
222538.79+223725.1,7583-56958-0013,336.41166,22.623643,1.243766,20.436719205882355,0.612197688644192
