,SDSS_NAME,SDSS_ID,RA,DEC,Z,MagAve,Sigma,qSDSS_NAME,qRA,qDEC
2224,230845.60-091449.4,0725-52258-0621,347.19001,-9.2470692,0.8889,18.547316409221903,0.1257619393584536,011604.22+053009.5,19.017604,5.502663
2225,230334.21+105036.1,6154-56237-0324,345.89258,10.843384,1.47,20.248601375,0.4281406668041649,105730.37+490125.5,164.37657,49.023767
2226,222538.79+223725.1,7583-56958-0013,336.41166,22.623643,1.243766,20.436719205882355,0.612197688644192,003941.14+002220.2,9.921443,0.372304
2227,232453.16+262602.0,7701-57356-0572,351.22153,26.433903,1.511305,20.292568924731185,0.0726016171716195,091247.29+392757.5,138.19706,39.465983
2228,155124.96+240752.6,3942-55338-0942,237.85401,24.131298,2.296,19.972678390134533,0.3433984034342102,073440.76+445337.6,113.66987,44.893802
2229,163803.99+125337.6,4075-55352-0760,249.51663,12.893807,2.304,19.741797501930492,0.2728681108400518,084007.63+441604.3,130.0318,44.267887
2230,213502.45+103823.5,0731-52460-0170,323.76023,10.63988,1.5098,0.0,0.0,083953.06+193830.1,129.97109,19.641699
2231,145522.37+130623.9,5478-56014-0712,223.84324,13.106662,0.819,19.181013061452514,0.2637831308940741,091022.57+483231.0,137.59405,48.542052
2232,145823.22+161117.2,5479-56016-0283,224.59679,16.188134,0.904,20.389216409999992,0.3422164143821116,224453.54+271000.9,341.22309,27.166938
2233,163155.12+361612.6,1338-52765-0548,247.97971,36.27019,2.1033,18.93799898619633,0.3333042558111565,013753.96+024207.0,24.474855,2.701947
2234,230337.83+253306.5,7658-57312-0985,345.90764,25.551826,1.1942937,20.477674800000003,0.4286150268184776,213451.82+000240.6,323.71593,0.044649
2235,224704.39+264017.7,7656-57338-0422,341.76832,26.671584,0.9867586,19.652405606741578,0.2855444555014776,230800.26+111715.6,347.00111,11.287679
2236,233452.34+202835.1,7601-56959-0430,353.71809,20.476433,1.4207021,0.0,0.0,083953.06+193830.1,129.97109,19.641699
2237,164949.03+304939.9,5194-56062-0194,252.45429,30.827761,2.205,19.93892154497354,0.343228184779035,154121.37+063804.1,235.33906,6.634501
2238,235558.52-002224.0,7848-56959-0258,358.99384,-0.37333622,2.182,0.0,0.0,083953.06+193830.1,129.97109,19.641699
2239,162016.29+415744.1,1171-52753-0603,245.06793,41.962262,1.2831,18.961186819112623,0.1377519755478542,012616.13+050209.9,21.56725,5.036112
2240,221348.65+232519.0,7643-57302-0178,333.45273,23.421948,1.2114658,19.2978403275862,0.3923097608818786,091948.41+400519.7,139.95172,40.088815
2241,151704.74+413941.1,5164-56067-0400,229.26976,41.661426,0.844,19.59095690654205,0.3172930364020291,115201.86+511540.6,178.00772,51.261369
2242,232958.11-021033.7,4358-55833-0615,352.49213,-2.1760271,2.204,20.432059030303037,0.312763023354254,123016.87+392844.5,187.57029,39.479042
2243,145527.45+381548.8,5174-56047-0933,223.86438,38.263573,0.818,19.706252598173517,0.296844799071679,210722.65+064647.2,316.84438,6.77979
2244,224206.57+204517.7,7585-57190-0022,340.52742,20.754921,2.1131942,19.93022933333333,0.2380004889381563,000716.86+215146.3,1.820267,21.86288
2245,231356.43+031841.7,4287-55483-0218,348.48515,3.3116107,1.019,18.045237326647555,0.2101887084925008,154128.24+553156.7,235.36771,55.532513
2246,225228.43+181602.9,7605-56949-0148,343.11846,18.267474,1.5951166,19.532602631205688,0.2856840626065317,002838.52-034328.7,7.160507,-3.724645
2247,223219.55+233123.4,6291-56209-0652,338.08147,23.523177,2.235,19.47571274007221,0.2267787358272276,021741.23-040035.0,34.421802,-4.009735
2248,161509.23+510033.6,0623-52051-0142,243.7885,51.009378,0.8477,18.81987542405064,0.0916366575569229,220803.15+065604.1,332.01314,6.934479
2249,164343.93+523205.6,8057-57190-0221,250.93304,52.534891,1.522,19.374525062992124,0.1452214622935481,083926.50+564228.0,129.86042,56.70779
2250,162021.68+222619.7,4058-55358-0592,245.09036,22.438818,2.407,0.0,0.0,083953.06+193830.1,129.97109,19.641699
2251,155535.18+082642.6,1728-53228-0283,238.89663,8.4451687,1.2002,18.982063580419577,0.3672629098731248,111955.69+403623.6,169.98206,40.606583
2252,234017.77+203153.6,7601-56959-0152,355.07408,20.531566,1.2148331,19.532743876984128,0.1478930553833371,002838.52-034328.7,7.160507,-3.724645
2253,163208.52+403310.5,0817-52381-0441,248.03554,40.552921,1.183,19.07484269753086,0.1487377244125745,021742.25-015937.9,34.42605,-1.993883
2254,225236.24+221852.8,7609-56959-0702,343.15101,22.31467,2.0083416,20.243445979452066,0.2783466578373036,005610.48-013818.6,14.043678,-1.638512
2255,223715.07+070851.6,5058-56208-0178,339.31283,7.1476821,1.428,20.56461553846154,0.1838824912957075,000404.07+201556.6,1.016982,20.265726
2256,162558.83+383304.8,1173-52790-0350,246.49516,38.551359,1.2274,18.955181604316547,0.3218191476372029,012616.13+050209.9,21.56725,5.036112
2257,144218.09+484101.7,6731-56385-0978,220.57538,48.683832,2.44,18.979963068047343,0.0950794870278287,111955.69+403623.6,169.98206,40.606583
2258,144218.40+454740.1,6736-56366-0256,220.57667,45.794494,2.36,19.802471130718956,0.3066511024860819,101528.86+533325.5,153.87024,53.557191
2259,162600.90+224300.9,4184-55450-0265,246.50377,22.716925,2.503,19.33326198219585,0.1892329708571771,114948.93+482459.5,177.45388,48.416621
2260,155134.44+031745.4,0594-52045-0613,237.89351,3.2959687,1.5229,19.81422703105589,0.2629868560599512,004744.16+021803.2,11.934001,2.300903
2261,160010.81+444650.6,6033-56069-0182,240.04506,44.780727,2.546,18.91480272072073,0.0800933724065486,013753.96+024207.0,24.474855,2.701947
2262,160011.43+453934.4,6033-56069-0846,240.04765,45.659598,0.834,19.16051489473684,0.3119851207675216,002249.47+163502.6,5.706158,16.584084
2263,145833.94+524107.4,6719-56390-0956,224.64147,52.685489,0.935,20.023576647058817,0.2750602891513808,233651.33+230409.1,354.2139,23.069203
2264,234021.11+133204.6,6144-56237-0212,355.08801,13.534622,1.91,19.792224387096766,0.260063475442849,101528.86+533325.5,153.87024,53.557191
2265,143908.10+483638.9,1047-52733-0251,219.78381,48.610876,2.0722,18.796451825443796,0.1811206098997858,230020.05+202739.1,345.08357,20.460864
2266,233004.41+335249.3,7138-56572-0678,352.51841,33.880368,2.185,0.0,0.0,083953.06+193830.1,129.97109,19.641699
2267,152548.43+432905.1,1051-52468-0132,231.45181,43.484769,1.265,18.944693066964284,0.1946020491967511,020621.18-011624.2,31.588268,-1.27341
2268,163215.37+250054.8,1573-53226-0630,248.06407,25.015234,0.9083,17.785650944020343,0.0,095633.93+562216.0,149.14143,56.371137
2269,220823.33+025839.0,4316-55505-0870,332.09726,2.9775085,2.325,18.939442863636383,0.2966935749103891,013753.96+024207.0,24.474855,2.701947
2270,145533.33+280006.1,3878-55361-0098,223.88889,28.001711,2.192,18.77037851333335,0.1566594841573362,012822.63+021737.3,22.094301,2.293699
2271,144221.49+481502.8,6732-56370-0438,220.58957,48.250807,2.313,19.961941558823533,0.3329034628975602,111128.79+623629.3,167.86984,62.608283
2272,165008.66+271702.5,4185-55469-0800,252.53611,27.284047,2.43,19.806848404761904,0.333171200741623,004744.16+021803.2,11.934001,2.300903
2273,162606.40+423544.2,6035-56076-0134,246.52668,42.595616,1.549,20.524656052631578,0.1814895743244476,222311.34+185950.6,335.79727,18.997408
2274,211853.59+085240.2,4082-55367-0792,319.72329,8.8778409,0.959,20.139738413793108,0.5921350228532514,021142.69-041059.1,32.927886,-4.183098
2275,163218.62+405131.8,6045-56072-0040,248.07759,40.858848,2.348,18.918415996466425,0.1259452492195311,013753.96+024207.0,24.474855,2.701947
2276,225835.38+192139.4,7608-56945-0670,344.64743,19.360952,0.8078308,20.61900722222222,0.1588100372225547,132915.38+020140.5,202.31412,2.027922
2277,223232.10+190113.3,5025-55836-0428,338.1338,19.020375,0.898,19.422893311897116,0.1935095973940082,011201.01+214503.4,18.004241,21.750969
2278,224723.19+010949.3,4205-55454-0822,341.84665,1.1636761,2.477,17.91052334797299,0.6298028120464486,090154.96+380534.5,135.47902,38.092913
2279,165749.72+293826.2,4996-55720-0232,254.45721,29.640625,0.837,19.883014917562708,0.3488407614341824,132416.78+464805.9,201.06994,46.801653
2280,160016.42+473659.3,6730-56425-0038,240.06842,47.616497,0.815,20.131417302127662,0.2864178792812312,005957.33+354035.2,14.988887,35.676446
2281,225246.73+242839.4,7657-57309-0028,343.19472,24.477613,0.915819,19.075388889344257,0.1629855690791946,105451.62+553736.2,163.71516,55.626816
2282,164400.52+275808.7,1686-53472-0001,251.00214,27.969095,1.2613,19.354120187830684,0.2149395340507228,002440.07+261147.1,6.166968,26.196427
2283,211904.32-001228.8,4192-55469-0232,319.76801,-0.20801087,2.418,19.25807310526317,0.2320562753415364,104639.75+443924.1,161.66565,44.656721
2284,171017.27+353054.8,2972-54586-0477,257.57201,35.515247,0.8111,18.93589231741572,0.1165334789812955,233512.17+095238.8,353.80072,9.877459
2285,154738.17+084811.4,5208-56008-0332,236.90907,8.8031759,0.815,19.284037205980063,0.6228815321152945,144232.02+454435.6,220.63342,45.74324
2286,225248.06-032222.4,4364-55855-0208,343.20028,-3.3729108,0.849,19.922626444444447,0.2796068492019575,225221.87+045207.1,343.09113,4.868656
2287,230910.97+004859.8,4209-55478-0552,347.29572,0.81663301,0.944,16.17766861173816,0.0,120329.85+480313.6,180.87438,48.05378
2288,151716.79+591627.1,0613-52345-0186,229.32,59.274222,2.0211,18.71511555769231,0.4951695216683301,023339.51-033215.5,38.414658,-3.537656
2289,232521.91+300437.9,6502-56544-0207,351.3413,30.077201,1.714,20.14321657142857,0.2735042609911368,152022.67+322204.5,230.09449,32.367917
2290,165018.49+253723.9,4185-55469-0130,252.57706,25.623315,1.019,20.00292248181818,0.1780998572607065,102133.07+271513.3,155.3878,27.253695
2291,223237.72+001526.8,0377-52145-0342,338.15718,0.25744541,1.5468,19.040738905325437,0.2122273462317131,223100.05+240718.9,337.75023,24.121922
2292,225841.53+303632.8,6507-56478-0079,344.67305,30.609122,2.35,0.0,0.0,083953.06+193830.1,129.97109,19.641699
2293,153401.34+392357.5,1293-52765-0638,233.5056,39.39929,1.0822,19.017797132142867,0.1853131138245407,223100.05+240718.9,337.75023,24.121922
2294,152956.88+105314.7,5493-56009-0882,232.48702,10.887437,1.405,19.872712342741952,0.3129393635638339,235005.48+233814.2,357.52283,23.637289
2295,150218.79+595137.6,6982-56444-0084,225.57832,59.860502,2.305,0.0,0.0,083953.06+193830.1,129.97109,19.641699
2296,152956.80+532132.4,6714-56447-0768,232.48664,53.359046,2.205,19.501075682119204,0.238055086455181,134512.31+442450.3,206.30133,44.413979
2297,152956.88+420516.8,6049-56091-0163,232.487,42.088018,0.81,19.96515564814814,0.3576163548111811,152956.88+420516.8,232.487,42.088018
2298,235905.62+295127.9,6512-56567-0011,359.77343,29.857774,2.454,18.4651777878788,0.0691066137446619,020938.65+032550.9,32.411059,3.430826
2299,230403.20+000147.1,0677-52606-0595,346.01337,0.029752672,1.5898,17.222641688679268,0.769616644303734,113245.50+431637.9,173.18961,43.277221
2300,144551.55+594503.8,0608-52081-0160,221.46482,59.751071,0.9274,0.0,0.0,022608.28-002332.5,36.534515,-0.392376
2301,162617.23+142130.8,2203-53915-0375,246.5718,14.35857,1.6622,19.36248065289257,0.2166693906886066,095828.55+555025.0,149.61898,55.840298
2302,143916.28+162858.5,5469-56037-0300,219.81787,16.482928,2.218,19.411539059154908,0.2614527723484297,111837.14+280054.9,169.65479,28.015255
2303,230919.30+031616.3,4287-55483-0462,347.33046,3.2711854,2.284,19.6742086910299,0.2569023307332175,124926.31+361801.3,192.35965,36.300367
2304,152601.13+074758.3,1721-53857-0013,231.50472,7.7995545,1.4909,18.43134826614986,0.0594483101593612,121729.19+373903.7,184.37165,37.651052
2305,144230.12+583402.7,6806-56419-0350,220.6255,58.5675,1.449,0.0,0.0,083953.06+193830.1,129.97109,19.641699
2306,155148.66+215847.5,3936-55302-0814,237.95275,21.979885,2.435,18.97749633604336,0.2059184172539339,111955.69+403623.6,169.98206,40.606583
2307,23047.679+221036.0,7614-57307-0328,346.032,22.176682,1.7340666,0.0,0.0,083953.06+193830.1,129.97109,19.641699
2308,145543.01+442325.3,8490-57104-0436,223.92923,44.39038,2.0183637,19.075130344497605,0.1879737754425855,010810.76-015457.5,17.044852,-1.915995
2309,161057.70+531946.1,0621-52055-0057,242.74046,53.329499,1.5765,0.0,0.0,083953.06+193830.1,129.97109,19.641699
2310,224236.31+250802.9,7653-57306-0941,340.6513,25.134147,0.9624681,20.626851117647057,0.3752467805077028,161606.79+442150.9,244.0283,44.36416
2311,220840.12+241429.5,7643-57302-0437,332.16717,24.241546,1.1621549,20.348393433962254,0.1971170031064372,094555.44+404950.2,146.48101,40.830634
2312,165821.25+360705.4,4988-55825-0510,254.58856,36.118171,0.831,18.919423658602145,0.1785291271380457,020458.66+032703.2,31.244431,3.450896
2313,222029.55+222522.8,7583-56958-0276,335.12314,22.423006,0.8905752,19.70793920111732,0.4217535772080112,081733.09+484528.2,124.38788,48.757855
2314,154253.01+234239.6,3942-55338-0586,235.72089,23.71102,2.287,20.32946387134504,0.3038404195072757,012249.30+250410.5,20.705421,25.069604
2315,235909.54+204606.7,7595-56957-0302,359.78977,20.768549,1.2569106,19.528806734127,0.3296261691522062,002838.52-034328.7,7.160507,-3.724645
2316,151348.55+290649.7,3871-55307-0254,228.45232,29.113822,0.83,20.486984,0.3597901319582019,102001.02+343433.5,155.00427,34.575983
2317,143614.10+482124.1,8434-57484-0934,219.05875,48.356713,1.2520838,20.41426057272728,0.1926750098008232,142350.04+550316.2,215.95847,55.054594
2318,235315.07-002559.3,1092-52639-0065,358.31282,-0.4331467,1.4123,19.809317665789468,0.2730448084402153,004744.16+021803.2,11.934001,2.300903
2319,235314.89-083045.9,7166-56602-0750,358.31204,-8.512758,2.048,19.40231563461538,0.2850389566658129,111837.14+280054.9,169.65479,28.015255
2320,212004.32+001008.7,5142-55825-0323,320.01801,0.16908006,1.502,0.0,0.0,083953.06+193830.1,129.97109,19.641699
2321,230928.38+314658.1,6504-56540-0186,347.36826,31.782822,2.15,20.523800342105268,0.1389750338929263,222311.34+185950.6,335.79727,18.997408
2322,155151.70+372853.0,4973-56042-0934,237.96544,37.481399,1.118,19.30268176752766,0.1854706965013147,134423.34+381703.3,206.09728,38.284258
2323,165038.26+412235.0,6037-56104-0274,252.65945,41.376412,0.883,19.47777297213621,0.2899515895816996,084651.22+181813.0,131.71344,18.303628
2324,162628.41+155702.2,4056-55357-0724,246.61841,15.95064,2.307,20.29515280000001,0.3030199634241103,091247.29+392757.5,138.19706,39.465983
2325,233027.61+083438.9,6166-56181-0704,352.61504,8.577487,1.213,20.264502235294128,0.242085665794526,022726.14+010909.0,36.858925,1.152511
2326,154257.15+132750.9,2517-54567-0171,235.73813,13.464163,1.0678,17.59892255384614,0.0499615283513103,154251.47+324824.5,235.71448,32.806819
2327,230414.48+183436.6,7608-56945-0939,346.06037,18.576851,1.2692206,0.0,0.0,083953.06+193830.1,129.97109,19.641699
2328,153412.68+503405.3,0796-52401-0293,233.55284,50.568133,2.1187,17.066796097826096,0.0,152727.21+020903.9,231.86337,2.15111
2329,145546.77+500310.6,6726-56394-0272,223.94489,50.052965,2.191,19.19465020625,0.2446462378351613,145302.38+470832.7,223.25992,47.142439
2330,150631.73+320651.3,1648-53171-0115,226.63223,32.114256,1.9672,18.77167562890625,0.1210180064897102,012822.63+021737.3,22.094301,2.293699
2331,174340.59+250854.1,2194-53904-0230,265.91914,25.148389,1.4011,17.366247523809516,0.2603535677896685,120146.42+195800.2,180.44345,19.966736
2332,223252.44+203710.2,7585-57190-0459,338.2185,20.619512,1.2152333,20.443855413793106,0.4065919456793382,112026.51+580447.7,170.11046,58.079928
2333,171109.89+412916.6,6064-56097-0336,257.79122,41.487947,2.42,18.668663466480464,0.072298011630512,100206.79+423144.6,150.52829,42.529078
2334,144235.32+474032.0,6736-56366-0781,220.64718,47.675559,1.735,19.59172403726707,0.2486406095807736,021337.50+023511.9,33.40627,2.586665
2335,212022.20+010625.1,5142-55825-0320,320.09251,1.1069263,1.206,19.34226320149253,0.230147655591811,002440.07+261147.1,6.166968,26.196427
2336,165041.74+444706.3,6028-56102-0614,252.67393,44.785111,1.233,20.39859048979591,0.2247865213713776,075421.46+150856.9,118.58943,15.149164
2337,144559.57+250336.9,6022-56076-0265,221.49821,25.060256,2.3,20.268750130718963,0.2981191164620289,150717.62+571727.7,226.82338,57.291095
2338,223254.48+242133.5,7653-57306-0510,338.227,24.359332,1.9545321,0.0,0.0,083953.06+193830.1,129.97109,19.641699
2339,213730.01+045122.1,4083-55441-0781,324.37506,4.8561433,2.38,0.0,0.0,083953.06+193830.1,129.97109,19.641699
2340,152611.17+021728.3,4009-55648-0608,231.54654,2.2912109,2.446,19.30062435649548,0.216467841673266,091948.41+400519.7,139.95172,40.088815
2341,214912.05+010122.8,4197-55479-0584,327.30024,1.0230204,1.115,0.0,0.0,083953.06+193830.1,129.97109,19.641699
2342,165049.61+485600.4,8054-57194-0820,252.70672,48.933461,0.9861897,20.234492326923075,0.3249823383781492,120901.88+510759.4,182.25784,51.133169
2343,235916.24-020252.4,7850-56956-0386,359.8177,-2.0479082,1.9995813,20.12713978362574,0.5312132566594552,081100.33+571134.9,122.75139,57.193049
2344,154755.73+122802.9,4886-55737-0882,236.98222,12.467504,2.236,19.38109277158773,0.2186177714345702,020835.75-020204.8,32.148995,-2.034675
2345,143621.51+070427.5,1828-53504-0444,219.08967,7.0743128,1.0754,19.055832090185653,0.3408978545537465,120132.12+372911.7,180.38384,37.486601
2346,162100.94+164852.4,4073-55663-0264,245.25395,16.814573,0.822,0.0,0.0,081237.63+345629.4,123.15683,34.94151
2347,223753.01+254131.3,7654-57330-0070,339.47091,25.692032,2.118572,18.87070184789645,0.2094869645623631,012326.27+235503.9,20.859492,23.917771
2348,212053.04+052926.8,4081-55365-0352,320.22103,5.4907882,1.878,20.59772625,0.0,121639.52+422951.1,184.16468,42.497541
2349,231436.56+251329.8,7703-57333-0410,348.65237,25.224948,1.6628442,19.34927032352941,0.3122751469025294,002440.07+261147.1,6.166968,26.196427
2350,235918.07+291322.9,7134-56566-0456,359.82531,29.223053,2.386,20.05927305600001,0.4311961699798899,081558.88+224139.3,123.99534,22.694275
2351,154305.98+581200.8,6791-56429-0876,235.77494,58.200281,1.407,20.23475042666666,0.2740917539103372,083457.00+421911.5,128.73754,42.319867
2352,153828.42+054422.8,4881-55733-0450,234.61845,5.7396821,2.419,20.010133275167792,0.2100875462306527,003003.16-032100.0,7.513175,-3.350027
2353,215626.46+244633.2,7640-57311-0310,329.11028,24.775908,0.9011467,20.44732039473684,0.1538652276037664,081552.44+154309.7,123.96853,15.719369
2354,221436.01+200911.8,7574-56945-0941,333.65006,20.153297,1.5168402,18.368339838440125,0.1512621300937764,123338.65+422238.3,188.41103,42.377291
2355,225908.70-092407.2,0725-52258-0352,344.7863,-9.4020322,1.4537,19.444151532163733,0.258643553505354,002538.51+223655.2,6.410493,22.615341
2356,143623.96+031155.5,0586-52023-0242,219.09989,3.1987515,1.7976,18.40536138815789,0.1088512072224988,090825.07+014227.7,137.10446,1.707702
2357,160554.84+472637.7,0813-52354-0556,241.47851,47.443837,1.5263,19.324092176470597,0.2042748390429249,114948.93+482459.5,177.45388,48.416621
2358,234101.58+143134.0,0748-52233-0271,355.25661,14.526147,1.682,18.68470032432432,0.1934201749452264,160546.26+591403.6,241.44272,59.234373
2359,235326.18-020954.9,7851-56932-0150,358.35911,-2.1652527,2.185,20.28330508928571,0.3358023198610109,095131.29+503251.0,147.8804,50.547513
2360,224257.00+264014.0,7655-57336-0893,340.73752,26.670583,1.2610096,18.65803871019108,0.0524606505693263,100206.79+423144.6,150.52829,42.529078
2361,203702.79+001159.5,1117-52885-0357,309.26164,0.19988979,1.1645,20.009271916666663,0.0758853089387927,003003.16-032100.0,7.513175,-3.350027
2362,224257.58+244247.9,7657-57309-0472,340.73995,24.713314,1.2187406,20.508141538461537,0.0,100047.91+372740.7,150.19963,37.461322
2363,163303.95+195121.5,1659-53224-0243,248.26646,19.855987,1.2434,19.24845446887969,0.2403314806084232,142450.83+424629.7,216.21182,42.774939
2364,225321.04+173221.1,7605-56949-0124,343.33768,17.539196,1.5856177,0.0,0.0,083953.06+193830.1,129.97109,19.641699
2365,225912.13+243122.0,6588-56536-0218,344.80056,24.522802,1.201,20.279689787878787,0.2501068438184514,095131.29+503251.0,147.8804,50.547513
2366,215637.04+010127.9,5147-55854-0229,329.15432,1.0244595,1.303,20.966293,0.2750520139585935,232405.85+164341.3,351.0244,16.728157
2367,215637.58+302808.0,5966-56101-0630,329.1566,30.468903,2.496,20.11196682608696,0.0,140726.61+282236.1,211.8609,28.376718
2368,161119.71+300340.2,5009-55707-0896,242.83215,30.061182,2.44,19.938813458483747,0.3512903559754996,154121.37+063804.1,235.33906,6.634501
2369,144612.07+310756.8,3869-55273-0388,221.55033,31.132444,2.48,20.12968546341464,0.2295442761803175,081100.33+571134.9,122.75139,57.193049
2370,143326.55+515559.5,6718-56398-0350,218.36063,51.933283,2.04,19.899049148148144,0.3114528512862372,021642.27-025843.2,34.176164,-2.978688
2371,223308.57-095856.7,0721-52228-0044,338.28574,-9.9824256,1.8757,19.04242650661374,0.1601350370191249,223100.05+240718.9,337.75023,24.121922
2372,151020.78+311613.9,3876-55245-0080,227.5866,31.270544,0.882,19.878491031088075,0.2815994861114804,091024.74+373210.2,137.60309,37.536193
2373,232555.26+150335.5,0745-52258-0633,351.48027,15.059862,1.0371,18.85157314540061,0.1203537531875776,012011.27+200529.9,20.046972,20.091642
2374,234111.39+223201.8,7600-56984-0303,355.29749,22.533849,1.247,20.3692638125,0.2955950584880515,140004.34+094853.1,210.01811,9.814761
2375,162658.11+353030.1,1338-52765-0296,246.74216,35.508388,0.8496,19.018894034985436,0.143176754540298,093456.90+545621.1,143.73709,54.939219
2376,155621.85+020935.2,4806-55688-0122,239.09105,2.1598031,0.905,19.798930037500007,0.3803359066936924,100327.49+263534.0,150.86458,26.5928
2377,225920.53+254835.8,7658-57312-0821,344.83555,25.809952,2.0183804,20.589328,0.1170300134804489,103334.68+495047.7,158.3945,49.846703
2378,165916.99+274639.6,5013-55723-0340,254.8208,27.777691,2.31,20.47449627118644,0.0769541595016746,123725.21+475700.1,189.35504,47.950035
2379,152626.89+192624.5,2164-53886-0351,231.61206,19.440148,1.4746,19.17766661917809,0.1712159492383145,134128.52+492438.1,205.36886,49.410674
2380,223313.83+190143.1,7581-57195-0614,338.30766,19.028645,0.922432,20.29446022727272,0.3174320515761828,113843.38+370830.8,174.68077,37.141891
2381,155215.15+211600.1,2171-53557-0214,238.06317,21.266707,1.2009,19.17472945348836,0.1896819903033154,134128.52+492438.1,205.36886,49.410674
2382,220913.04+000747.5,0373-51788-0557,332.30437,0.12990855,1.0867,19.088547430894288,0.2329170456553697,120754.74+370829.9,181.97809,37.141662
2383,225334.21-010704.1,0379-51789-0124,343.39256,-1.1178132,1.0011,18.830604029411763,0.0,211616.47+023856.4,319.06863,2.649021
2384,230956.49+325254.7,7140-56569-0406,347.48541,32.881868,2.433,19.973817657657666,0.2664514770342518,073440.76+445337.6,113.66987,44.893802
2385,145906.77+401308.9,8494-57104-0736,224.77822,40.219154,1.5951946,20.41318328,0.2788652731891588,142350.04+550316.2,215.95847,55.054594
2386,162702.30+362416.2,5191-56065-0902,246.75961,36.404505,2.24,18.83888642045454,0.2583521490935331,023931.87+002854.0,39.882825,0.481675
2387,155626.31+032752.8,0595-52023-0452,239.10964,3.4646975,1.1759,19.470538484374988,0.2882377229522614,101353.31+391619.0,153.47213,39.271965
2388,143633.02+162041.3,5469-56037-0406,219.13759,16.344817,2.237,19.039749481283422,0.1170340835179345,223100.05+240718.9,337.75023,24.121922
2389,213910.14+053245.3,4087-55449-0320,324.79227,5.5459335,2.163,19.58496426315789,0.2154890091682296,134147.97+533646.0,205.44989,53.61286
2390,230958.10+180342.9,7611-56946-0255,347.49211,18.061919,0.816,19.36239306230529,0.2424422802196286,083034.47+493535.1,127.64363,49.593197
2391,161128.64+595545.4,6976-56448-0636,242.86936,59.92931,2.228,19.217024383333342,0.2097617398110833,014915.96+023324.9,27.316533,2.556933
2392,145909.07+572559.7,0610-52056-0248,224.78778,57.433245,0.9455,0.0,0.0,023237.97-010231.2,38.158243,-1.042023
2393,151412.88+134018.4,5488-56013-0686,228.55369,13.67178,1.833,0.0,0.0,083953.06+193830.1,129.97109,19.641699
2394,144254.95+595454.2,6813-56419-0086,220.72888,59.915158,0.917,0.0,0.0,022608.28-002332.5,36.534515,-0.392376
2395,204232.26-001301.7,1116-52932-0315,310.63442,-0.21715377,1.7795,19.871013754716987,0.2006486392165894,235005.48+233814.2,357.52283,23.637289
2396,220336.48+174335.3,7572-56944-0178,330.90202,17.726499,1.1369964,17.97876371204189,0.2344598816981083,023152.45-034447.4,37.968546,-3.746509
2397,223322.45+214650.2,7585-57190-0571,338.34354,21.780621,0.8371878,20.578142391304347,0.1196987998605595,015744.15+291436.4,29.434002,29.243456
2398,215701.37+090110.8,4095-55497-0220,329.25571,9.0196823,1.346,18.16041956849315,0.8589515894007653,080914.89+463938.8,122.31205,46.66078
2399,152633.29+315420.2,4719-55736-0106,231.63875,31.905635,2.287,19.68114547148288,0.2028332520903574,124926.31+361801.3,192.35965,36.300367
2400,235640.86+205835.4,7595-56957-0470,359.17028,20.976521,1.0106745,18.912140649122808,0.153393466814298,002333.58-024655.6,5.889952,-2.782121
2401,230450.40+045701.4,4289-55856-0792,346.21004,4.9503991,0.858,19.832990333333345,0.2472159954777034,022513.81+040723.7,36.307567,4.123272
2402,233059.07+063545.8,6166-56181-0294,352.74613,6.5960749,2.43,18.977031007894727,0.450047754432693,111955.69+403623.6,169.98206,40.606583
2403,143946.84+503759.4,1047-52733-0418,219.94515,50.633143,0.9313,18.941613066265063,0.2719803847483113,090324.75+424912.5,135.85314,42.820161
2404,154817.13+003109.2,0342-51691-0481,237.07139,0.5192238,1.0418,18.93458421159419,0.3368897036962607,013753.96+024207.0,24.474855,2.701947
2405,163923.64+111333.9,2533-54585-0027,249.84853,11.2261,2.0585,19.01565488919668,0.2492925828608631,223100.05+240718.9,337.75023,24.121922
2406,154817.86+184007.3,3931-55350-0494,237.07445,18.668713,2.238,20.475614589743596,0.338833763461911,123725.21+475700.1,189.35504,47.950035
2407,224819.01+272242.4,7656-57338-0646,342.07925,27.378455,1.3039151,20.19187286986301,0.1498903482395136,024650.75+020751.7,41.711468,2.131029
2408,154817.40+403115.3,4976-56046-0914,237.0725,40.520916,2.236,19.231508729411768,0.1701374881092414,014915.96+023324.9,27.316533,2.556933
2409,162131.46+234550.8,4184-55450-0560,245.38112,23.764114,2.28,18.259563968668417,0.0707581826992934,223000.09+184347.2,337.50041,18.729789
2410,165940.67+412513.8,6063-56098-0676,254.91947,41.420538,1.216,20.281460392857145,0.0743512783963809,095131.29+503251.0,147.8804,50.547513
2411,160107.92-003519.2,0344-51693-0270,240.283,-0.58866142,1.8254,19.100016167138804,0.1259411499997567,120754.74+370829.9,181.97809,37.141662
2412,212233.26+010021.3,5142-55825-0156,320.6386,1.0059402,0.827,17.653884545662102,0.0958987763206873,024131.89-053139.6,40.382888,-5.527677
2413,163928.05+514725.0,8057-57190-0371,249.86688,51.79029,1.8130882,19.987560864,0.3278180495387411,085450.39+492315.6,133.70998,49.387751
2414,153853.74+234817.9,3948-55331-0882,234.72392,23.804989,0.838,20.412057287500005,0.3338803673592767,010153.95+050622.4,15.474798,5.106234
